Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5," I am so glad technology has evolved so much. From walkie talkie to a smartphone. It's such a huge leap, right? And I'm thankful to all the genius behind the creation of this technology because it has definitely made my life easier. I can still live without a smartphone but life won't ever be the same again.And talking about smartphones, I got the Juning T5 smartphone. It is an unlocked android 5.1 lollipop phone with a 5.5 inch screen size. It has all the features of a regular smartphone camera/video, sound recorder, calendar, clock, music, email, fm radio, flashlight, etc. And for full specifications, here's the linkhttps://www.amazon.com/gp/aw/d/B01GYUDMFY/ref=ya_aw_od_pi?ie=UTF8&psc=1This is a very cool phone because of the screen resolution which is very clear. The touch screen response time is very fast too. The camera, video and sound work very well. And since this is already unlocked, you can just choose whatever carrier you want and buy a sim from them and use it on this phone and it will work without issues. Just make sure to buy the GSM/WCDMA SIM card.One of my favorite features of this phone is the smartwake feature. You just have to tap the screen and it will turn the screen on. I also like the fact that the screen size is big enough to see pictures and videos clearly or read texts without difficulty.There are many emerging new smartphones in the market nowadays but Juning smartphones are highly competitive in terms of size, features and especially price.So if you are looking for a trustworthy brand, look at Juning smartphones' direction sold by Qianhai Changying. They have plenty of models to choose from. And this particular model, the Juning T5 has a very good value for the money. It's yours for only $77.99.I got this product for free in exchanged for my honest review.",1
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5," I am so happy that I got this phone because it carries a lot of cool phone features that i really like. It has 5.5 inches display size which i think is a perfect phone size...It is a half inch bigger than my other phone but yet the weight is just the same and i find it quit good because i still can carry it where ever i go and with the bigger screen size i can totally see every thing clear...I like that it is unlocked and has dual sim card and a memory card slots you can use a regular sim size and a micro sim card i find it very nice because if you go to other country you can just bring this phone and use it right away you just need to get a GSM sim card if your here in the US GSM sim card includes t-mobile, AT&T, cricket, straight talk and sprint how cool is that...This phone's support network's 2G and 3G it does not support 4G which is alright with me...This phone has four available color to choose from there is black, gold, pink and white for you to have. It is up to you what color do you like to get. Plus this phone has a built in wifi, blue tooth, tethering and portable hot spots so no need for us to worry on how to connect to the internet if we are on the go..I was amazed with this phone it does exceeds my expectation especially when i tried using the camera it really amazes me how clear and how nice the pictures are plus the volume of this phone is very good I cannot ask for more I am very happy and so glad that i ordered and got this phone for myself...For under a hundred dollar price this phone is a very good bargain for you guys..So far so good, for now i do not have any complains about this product I will totally recommend this product to my friends and family because this phone is real nice...I received this product for free in exchange of my honest and unbiased review. I am not affiliated with this company and having this phone for free did not change or affect my thoughts about this product.",4
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5,I bought this phone to use on traveling to Africa. It works great. I got a lot of compliments on it. Will buy again.,0
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,1,I've read the reviews and they are pretty straight forward but this phone may be good on price but the aggravation is greater it freezes and langs to the point it shut off and the speakers are just ruined can't ever understand one word due to the static. Missing parts no charger nor any screen protectors but that not all upper top screen is non responsive . I really didn't think this phone would be a pile of junk VERY DISSAPPOINTED.!!!!?,0
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5,"So far my son thinks it's a great phone,,",0
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5," I love the sleek feel and classy design. I have the white color and it is just beautiful. I will definitely have to keep a cover on this though. It is very sensitive to fingerprints. Not a big deal to me, as I generally interchange several covers regularly anyway.What I also like the most of this phone is, it's is dual sim, it means I can use two SIM cards at the same time. Also, the screen is very well responsive and the picture/video quality is excellent! It has a big viewing screen...resolution is great, it's thin, relatively lightweight, very well made, quality construction. Camera is excellent, it's very easy to use. Battery life is good, charges quickly. Overall, it's very nice product for the price and very well made. I would highly recommend this product.Package includes:1x Cellphone1x Battery1x USB Cable1x Charger1x EarphoneI receive this product at discounted price in exchange for my honest review and they are 100% my own opinions. I received no compensation for this review and I am not required to give a good review. I am also not associated with the seller.",0
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,1,This phone does not stay charge as well as it just started messing up and i had just ordered it. This is the most issue i ever had out of phone.,1
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5,"I love this phone if I could buy another one, I would definitely buy it.",0
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5,"Eye candy, this phone is hand candy. Must see in person to appreciate the beauty of this phone. I love all the phone functioning, the volume button. I love the phone case. I love the design of the phone it's sleek and slim. It fits easily in my purse and comes with a screen protector. It comes with a jelly phone case. It pairs great with my Bluetooth speaker. I love that it connects well with my WiFi. It gives a clean crisp screen every-time. The phone looks like it costs about five hundred dollars but it's affordable. I love the color pink. Its a new brand to me but a great brand if your looking for something high end but at a low price, JUNING is your brand. Its a quality product. I love that the phone gives me freedom to access my facebook page, twitter, instagram, and any other social network I might be signed up to. Most of all gives me the freedom to talk has clear sound, no dropped calls. I got this product free or discounted price to do an unbiased honest review that don't affect how I feel about this product. Love It.",1
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5,"I am very satisfied with this phone because of the amazing features it offers. With the price of $77.99, you can never go wrong with this phone. It has cool features that's similar to those popular and expensive brand of phones. It's great not having to spend a lot to be satisfied by such product and this Juning 5.5 Android unlocked phone has exceeded my expectation. Pretty impressive!It's almost the same size as the iPhone 6 Plus and it's very slim, so it is not bulky if you want to put this in your pocket. Indeed a pocket-friendly phone. The phone itself is user friendly, which means it is very easy to use and does not contain features that is hard and complicated to use or operate. Simply amazing! It is an unlocked dual sim smart phone, so it is really perfect for us to use any GSM simcard that we want and we can use this phone as back up phone as well whenever we want to travel to another country.One of my favorite features of this phone is the voice search which is very similar to Siri app in iPhones. Very convenient feature! You don't have to type what you want to search just in case you feel lazy and tired. You just press the voice search, say what you want to search and voila! it will automatically give you the results of what you've been searching for.This phone has satisfied me in many ways. For a budget friendly phone like this, there's no regret. I am indeed very happy. Highly recommended!I received this phone for free in exchange for my honest review and opinion. This review is entirely unbiased and is not dependent that I got this item for free. I hope you find my review helpful.",10
