Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,I purchased this phone and didn't work,1
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,"This item is terrible, the worst thing I ever brought. I found out this is the Japanese version of the M8 so it doesn't work with any service here.",1
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,"The phone worked very good the first month, then it started freezing up all the time and wont come on half the time",1
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,5,im loven it,2
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,only 1 star because this phone looks good it supports metro and t mobile but the signal is s***ty instead of a 3g signal it has 2 small E's the internet is extremely slow i wouldn't recommend this phone for more than 50 dollars i haven't had any unwanted downloads its just the phone doesnt work for the plan i have which is 4g i would downgrade to 3g but it stil doesnt work so BE AWARE THAT THIS PHONE MAY NOT BE A SAFE BUY IF YOU LIVE IN AREAS WHERE CONNECTIONS CAN BE IFFY,1
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,Didn't like the phone at all had it for a week and bought another one. Service wasn't good kept turning on and off can't download anything on to it.,1
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,My PHONE HASN'T TURNT ON BEEN ON THE CHARGER FOR THE LONGEST,3
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,It wasn't unlocked like it was supposed to be. I couldn't use it and had to return it.,2
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,5,Excellent phone great size friendly interface could be faster but still has a good speed behind it's name camera quite fine if you ask me.......sad to say i got the phone February the 8 or so and the person who I refer to as bother and the person I refer to as mother destroyed it just last night it's like my heart took a dive into hell.......but eh the buy it again button will be pressed cause I love em phones,4
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,5,Love it. Thanks,3
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,I didn't like this purchase at all the phone suppose to be unlocked but I have no service the phone is sitting in the box it came in,0
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,2,The phone don't work right it freezes up on me,0
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,5,Great,2
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,3,It's ok but it needs a better case,1
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,4,nice one my wife is really enjoying the pnone,0
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,4,"The screen lags a bit, but is very clear. Camera is alright, takes pics tho. So far I can play most of my games. Netflix can be played and speakers are at a great volume. Overall it's pretty good for the price.",1
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,5,How do I find a cases for this phone,2
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,"after buying this cell for my daughter, apx one month later it had 6 trojan viruses that coould not be fixed. so i had to buy ANOTHER CELL PHONE AND SIM CARD CAUSE THE NEW CELL WASNT COMPATABLE WITH NEW PHONE.",1
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,"The screen stopped working hours after the delivery, the camera sucks, it's slow, it was bigger than expected, and there is very low storage to begin with. Never get this phone, I'll be sending mine back to the company for a refund if you have the phone or want it, don't.",4
"6"" Inch Unlocked Android 4.4.2 MTK6572 Dual Core Smartphone 598.0~1203.0MHz RAM 512MB ROM 4GB Unlocked WCDMA GPS QHD IPS 6inch Dual SIM Cell Phones (Black)",,100,1,"Don't buy this phone, it came with a porno malware that doesn't go away, freezes up and lockes down.",2
